STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,IMPACT2,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
26,260180,1,2,1,3,5,11,5,12,6,1,0,0,0,53,739,53739,90,1985,JSAAJ41A9F21,J,S,A,A,J,4,1,A,9,F,2,1,0,M,SUZI,L2E,AT,85,17,,,,,,,249,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,48060,6,1,0,0,1,0,66,168,0,0,0,0,0,0,0,0,0,1,39,0,0,0,1,2,45,1,1,2,1,20,3,1,66,6,2,2,86,1,0
26,260180,2,2,1,3,5,11,5,12,6,1,0,26,1,12,481,12481,31,2010,1FTFX1EV1AFC,1,F,T,F,X,1,E,V,1,A,F,C,0,T,FORD,F15,4C,10,17,,2,1630,1330,COF,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,3,4,3,12,0,0,0,1,26,48027,6,1,0,0,3,0,69,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,66,1,1,1,87,0,0
26,260181,1,1,1,9,5,2,8,8,0,1,1,26,2,6,54,6054,6,2004,2C8GF68424R5,2,C,8,G,F,6,8,4,2,4,R,5,0,P,CHRY,PIF,UT,4,17,4546,,0,1163,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,4,1,8,0,0,0,1,26,49022,6,1,0,0,3,0,74,195,2,1,0,0,3,6,2007,1,2010,0,92,0,0,0,1,2,40,1,1,2,1,0,0,1,11,1,1,4,13,0,1
26,260182,1,1,1,20,2,19,0,21,0,1,0,26,1,12,422,12422,15,2006,1FMPU16576LA,1,F,M,P,U,1,6,5,7,6,L,A,0,P,FORD,EPT,UT,6,17,5606,,0,1190,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,2,3,12,12,6,2,21,0,0,1,1,26,48329,6,1,0,0,3,0,69,178,1,0,0,1,0,10,2009,11,2009,0,36,0,0,0,2,3,70,1,1,2,1,0,0,1,12,1,1,4,6,1,0
26,260183,1,3,1,15,4,16,10,12,6,1,0,26,2,20,481,20481,31,1991,1GCEK14Z4ME1,1,G,C,E,K,1,4,Z,4,M,E,1,0,T,CHEV,GK1,PK,91,17,,2,1315,1175,GM4,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,12,6,2,12,0,0,0,1,26,49120,6,1,0,0,3,3,67,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,55,1,9,2,1,20,3,1,66,2,1,1,88,0,0
26,260183,2,3,1,15,4,16,10,12,6,1,0,26,1,37,32,37032,4,1994,1HGCD5634RA1,1,H,G,C,D,5,6,3,4,R,A,1,0,P,HOND,ULE,4D,94,17,2809,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,9,9,6,2,12,0,0,0,1,26,49103,6,1,0,0,3,0,66,187,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,9,2,1,20,3,1,17,1,1,1,89,1,0
26,260183,3,3,2,15,4,16,10,12,6,1,0,26,1,49,43,49043,4,2006,4T1BK36B96U1,4,T,1,B,K,3,6,B,9,6,U,1,0,P,TOYT,UTS,4D,6,17,3490,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,1,26,49103,6,1,0,0,3,0,66,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,9,2,1,20,3,5,54,1,1,1,98,0,0
26,260184,1,1,2,10,5,20,30,8,0,1,0,26,1,19,3,19003,4,1994,1G6KD52B4RU2,1,G,6,K,D,5,2,B,4,R,U,2,0,P,CADI,DFW,4D,94,17,3666,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,0,3,8,0,0,0,1,26,48837,6,1,0,0,3,0,69,220,1,0,0,0,0,8,2009,8,2009,0,0,0,0,0,5,4,25,1,1,1,1,0,0,1,80,1,1,1,13,0,0
26,260185,1,1,1,9,5,9,9,8,0,1,1,26,1,19,5,19005,2,1995,1G6EL12Y9SU6,1,G,6,E,L,1,2,Y,9,S,U,6,0,P,CADI,ELD,CP,95,17,3671,,0,1080,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,99,99,2,3,8,0,0,0,1,26,48045,6,1,0,0,3,0,69,168,1,0,0,0,0,3,2009,3,2009,0,99,99,99,99,1,2,35,2,1,2,99,0,0,14,82,1,9,9,13,0,1
26,260186,1,1,4,16,5,5,38,30,0,1,0,26,2,24,2,24002,2,1995,1G8ZF1285SZ1,1,G,8,Z,F,1,2,8,5,S,Z,1,0,P,STRN,SC1,CP,95,17,2210,,0,992,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,1,6,2,30,0,0,0,1,26,49022,6,1,0,0,3,3,73,145,0,0,0,0,0,0,0,0,0,0,99,99,99,99,5,4,45,1,1,2,1,0,0,1,13,1,1,4,1,1,0
26,260187,1,1,1,25,4,13,18,9,0,1,0,26,1,22,18,22018,4,2003,1G2NW52E03C3,1,G,2,N,W,5,2,E,0,3,C,3,0,P,PONT,GAG,4D,3,17,3116,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,1,1,6,2,9,0,0,0,1,26,49421,6,1,0,0,3,3,67,142,1,0,0,1,0,9,2008,10,2008,0,0,0,0,0,1,4,45,1,1,2,1,0,0,1,83,1,1,1,13,0,0
26,260188,1,2,1,30,4,17,41,12,2,1,0,26,1,21,21,21021,4,2002,1G3NL52E42C1,1,G,3,N,L,5,2,E,4,2,C,1,0,P,OLDS,A/G,4D,2,17,3016,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,12,2,3,12,0,0,0,1,26,48458,6,1,0,0,3,3,64,150,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,25,1,1,1,1,0,0,11,54,1,1,2,68,0,1
26,260188,2,2,1,30,4,17,41,12,2,1,0,26,2,76,702,76702,83,1999,JYACE03C5XA0,J,Y,A,C,E,0,3,C,5,X,A,0,0,M,YAMA,YZ2,MX,99,17,,,,,,,124,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,99,6,2,12,0,0,0,1,26,48458,1,1,0,0,2,0,72,140,0,8,0,2,1,7,2008,10,2009,0,99,99,99,99,1,2,25,1,1,1,1,0,0,1,62,1,1,1,69,1,0
26,260189,1,1,2,3,4,23,2,34,0,1,0,26,2,53,402,53402,14,1998,JS3TE21VXW41,J,S,3,T,E,2,1,V,X,W,4,1,0,P,SUZI,SDK,UT,98,17,2822,,0,976,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,1,6,99,63,6,2,1,0,0,0,1,26,48111,6,1,0,0,3,0,75,160,0,1,0,1,1,11,2007,5,2008,0,36,0,0,0,3,3,70,1,1,1,1,0,0,1,13,1,1,4,1,1,1
26,260191,1,2,1,15,5,2,21,12,1,1,0,26,1,12,17,12017,4,2001,1FAHP53U51G2,1,F,A,H,P,5,3,U,5,1,G,2,0,P,FORD,TSE,4D,1,17,3354,,0,1085,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,12,6,2,12,0,0,0,1,26,49085,6,1,0,0,3,3,63,108,0,1,0,2,0,9,2007,6,2008,0,26,0,0,0,2,3,70,1,1,1,1,0,0,1,51,1,1,1,24,0,1
26,260191,2,2,1,15,5,2,21,12,1,1,0,26,1,6,441,6441,20,1997,1C4GP54L6VB4,1,C,4,G,P,5,4,L,6,V,B,4,0,P,CHRY,TWC,SV,97,17,3973,,0,1193,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,1,6,6,6,6,2,12,0,0,0,1,26,49022,6,1,0,0,3,0,71,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,70,1,1,1,1,0,0,1,53,1,1,1,25,1,1
26,260194,1,1,1,13,5,10,21,30,0,1,0,26,1,41,402,41402,14,2006,4F2YZ94116KM,4,F,2,Y,Z,9,4,1,1,6,K,M,0,P,MAZD,TRI,UT,6,17,3271,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,12,6,2,30,0,0,0,1,26,48238,6,1,0,0,3,3,63,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,1,1,2,2,0,0,1,12,1,1,4,6,1,0
26,260195,1,2,3,3,3,11,5,12,6,1,0,26,2,20,2,20002,4,2003,2G1WH52K5393,2,G,1,W,H,5,2,K,5,3,9,3,0,P,CHEV,IPL,4D,3,17,3466,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,48637,6,2,0,0,3,0,72,152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,1,1,2,1,0,0,1,66,1,1,1,86,0,0
26,260195,2,2,1,3,3,11,5,12,6,1,0,26,1,14,6,14006,4,1994,2MELM75W8RX6,2,M,E,L,M,7,5,W,8,R,X,6,0,P,MERC,MGL,4D,94,17,3796,,0,1144,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,3,6,2,12,0,0,0,1,26,48662,6,1,0,0,3,0,61,153,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,45,1,1,2,1,20,3,1,17,1,1,1,87,1,0
26,260196,1,2,1,25,3,6,54,12,6,1,0,26,1,20,37,20037,4,2000,1G1NE52J8Y62,1,G,1,N,E,5,2,J,8,Y,6,2,0,P,CHEV,M/L,4D,0,17,3077,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,1,6,2,12,0,0,0,1,26,48362,6,1,0,0,3,0,67,140,0,0,0,1,0,6,2008,6,2008,0,38,0,0,0,5,4,40,1,1,1,2,0,0,11,15,1,1,2,68,1,0
26,260196,2,2,1,25,3,6,54,12,6,1,0,26,3,98,981,98981,52,2001,15GGB2212110,1,5,G,G,B,2,2,1,2,1,1,0,0,U,,,,1,17,,,,,,,,0,88,888888888,88888888888,2,21,22,1,0,0,0,0,6,0,0,998,0,0,0,12,12,4,3,12,0,0,0,1,26,48335,6,1,6,1,3,0,65,200,1,0,0,1,0,9,2008,1,2010,0,0,0,0,0,5,4,40,1,1,1,2,0,0,1,66,1,1,1,69,0,0
26,260197,1,1,1,19,5,23,55,42,0,1,0,26,2,23,431,23431,16,1997,1GKFK16R1VJ7,1,G,K,F,K,1,6,R,1,V,J,7,0,T,GMC,KSU,4W,97,17,,2,0,1315,K15,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,42,0,0,0,1,26,48881,6,1,0,0,3,0,68,135,2,0,0,0,1,11,2009,12,2009,0,99,99,99,99,1,2,55,1,1,2,1,0,0,1,13,1,1,4,1,1,0
26,260198,1,1,1,23,5,12,51,14,0,1,0,26,1,72,706,72706,80,2006,1HD1FCW196Y6,1,H,D,1,F,C,W,1,9,6,Y,6,0,M,HD,FLU,RS,6,17,,,,,,,1450,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,6,2,14,0,0,0,1,26,49441,6,1,6,0,3,0,72,200,0,0,0,0,1,11,2008,11,2008,0,0,0,0,0,5,4,99,1,1,2,1,0,0,1,12,1,1,4,6,1,1
26,260199,1,2,2,22,5,13,23,12,6,1,0,26,1,12,17,12017,4,1998,1FAFP52U3WA2,1,F,A,F,P,5,2,U,3,W,A,2,0,P,FORD,TLS,4D,98,17,3359,,0,1085,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,9,6,2,12,0,0,0,1,26,48036,6,1,0,0,3,0,65,170,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,55,1,1,2,1,4,3,4,17,1,1,1,89,1,0
26,260199,2,2,2,22,5,13,23,12,6,1,0,26,2,23,481,23481,31,2007,2GTEK13M5717,2,G,T,E,K,1,3,M,5,7,1,7,0,T,GMC,NK1,CW,7,17,,2,0,1435,SIE,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,48001,6,1,0,0,3,0,74,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,4,3,1,66,1,1,1,88,0,0
26,260200,1,1,1,12,5,21,44,9,0,1,0,26,1,20,36,20036,2,2002,2G1WW12E9291,2,G,1,W,W,1,2,E,9,2,9,1,0,P,CHEV,MLS,CP,2,17,3340,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,4,3,9,0,0,0,1,26,48602,6,1,0,0,3,0,69,140,0,0,0,0,1,10,2007,10,2007,0,36,0,0,0,1,2,45,1,1,2,1,0,0,6,10,1,1,4,13,0,0
26,260201,1,1,3,17,4,6,11,8,0,1,0,37,1,20,482,20482,31,2009,3GNFK32099G2,3,G,N,F,K,3,2,0,9,9,G,2,0,P,CHEV,AVL,UT,9,17,5767,,0,1300,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,8,0,0,0,1,37,28746,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,1,1,1,1,98,3,1,80,1,1,1,13,0,0
26,260202,1,2,1,19,5,15,20,12,1,1,0,26,1,72,706,72706,80,2005,1HD1DDV165Y6,1,H,D,1,D,D,V,1,6,5,Y,6,0,M,HD,FHT,RS,5,17,,,,,,,1450,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,9,6,2,12,0,0,0,1,26,48617,6,1,0,0,3,0,72,185,1,0,0,0,0,10,2009,10,2009,1,36,26,0,0,5,4,50,1,2,2,1,0,0,1,51,1,9,3,24,1,1
26,260202,2,2,4,19,5,15,20,12,1,1,0,26,2,20,37,20037,4,2007,1G1ZS58F97F1,1,G,1,Z,S,5,8,F,9,7,F,1,0,P,CHEV,M/L,4D,7,17,3122,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,6,4,3,12,0,0,0,1,26,48617,6,1,6,0,3,0,72,240,0,1,0,0,0,2,2009,2,2009,0,0,0,0,0,5,4,50,1,2,2,1,0,0,1,53,1,1,1,25,0,0
26,260203,1,1,1,24,5,6,0,43,0,1,0,26,1,76,704,76704,80,1976,008998,0,0,8,9,9,8,,,,,,,0,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,43,0,0,0,1,26,48111,6,1,6,0,3,3,76,280,0,0,0,1,0,3,2009,3,2009,0,99,99,99,99,1,2,55,3,1,2,1,0,0,14,12,1,2,4,7,1,0
26,260204,1,2,1,22,2,10,4,12,6,1,0,26,1,18,23,18023,4,2006,1G4HR57Y26U1,1,G,4,H,R,5,7,Y,2,6,U,1,0,P,BUIC,UXL,4D,6,17,3969,,0,1156,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,2,3,12,0,0,0,1,26,48239,6,1,0,0,3,0,68,175,2,0,0,0,1,12,2007,1,2009,0,48,0,0,0,1,4,40,1,1,2,3,0,0,12,51,1,1,1,98,1,0
26,260204,2,2,1,22,2,10,4,12,6,1,0,26,3,12,461,12461,21,2005,1FTSS34LX5HA,1,F,T,S,S,3,4,L,X,5,H,A,0,T,FORD,3SD,EC,5,17,,2,0,1380,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,2,1,12,0,0,0,1,26,48111,6,1,6,0,3,3,70,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,1,1,2,3,0,0,1,60,1,1,1,98,0,0
26,260205,1,2,1,2,5,0,18,12,2,1,0,0,0,37,733,37733,90,1982,JH3TB0100CC2,J,H,3,T,B,0,1,0,0,C,C,2,0,M,HOND,AT8,AT,82,17,,,,,,,185,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,1,26,49221,6,1,0,0,1,0,67,185,1,4,0,1,1,4,2008,8,2009,0,36,54,0,0,1,2,45,1,1,2,1,0,0,5,62,1,1,1,51,1,1
26,260205,2,2,1,2,5,0,18,12,2,1,0,0,0,37,733,37733,90,1986,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,U,,,,,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,49221,6,1,6,0,1,0,72,175,2,0,0,1,0,6,2009,12,2009,0,36,28,0,0,1,2,45,1,1,2,1,0,0,1,10,1,1,2,50,1,1
26,260206,1,2,1,15,5,11,20,12,1,1,0,26,1,53,706,53706,80,2008,JS1VY54A1821,J,S,1,V,Y,5,4,A,1,8,2,1,0,M,SUZI,VLR,RS,8,17,,,,,,,1783,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,2,3,12,0,0,0,1,26,49017,6,1,0,0,3,0,74,280,0,0,0,0,0,0,0,0,0,0,26,36,0,0,3,3,55,1,1,1,1,0,0,1,52,1,1,1,24,1,0
26,260206,2,2,1,15,5,11,20,12,1,1,0,26,1,53,706,53706,80,2008,JS1VY53A0821,J,S,1,V,Y,5,3,A,0,8,2,1,0,M,SUZI,ZR8,RS,8,17,,,,,,,1783,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,6,2,3,12,0,0,0,1,26,49017,2,1,0,0,2,0,74,280,1,1,1,3,0,7,2007,12,2009,0,0,0,0,0,3,3,55,1,1,1,1,0,0,1,53,1,1,1,25,0,0
26,260207,1,2,1,20,5,13,24,12,2,1,0,26,1,72,706,72706,80,1986,1HD1DBL16GY5,1,H,D,1,D,B,L,1,6,G,Y,5,0,M,HD,FTC,RS,86,17,,,,,,,1340,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,49755,6,1,6,0,3,3,72,170,0,0,0,1,1,3,2008,10,2008,0,28,0,0,0,1,2,55,2,2,2,1,0,0,14,10,1,2,2,50,1,0
26,260207,2,2,2,20,5,13,24,12,2,1,0,26,1,20,481,20481,31,2004,2GCEK19TX412,2,G,C,E,K,1,9,T,X,4,1,2,0,T,CHEV,SK1,4C,4,17,,2,1575,1435,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,49755,6,1,6,0,3,3,68,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,2,2,2,1,0,0,14,62,1,1,1,51,0,0
26,260208,1,1,2,16,5,19,20,5,0,1,0,26,2,23,481,23481,31,2002,2GTEK19T8213,2,G,T,E,K,1,9,T,8,2,1,3,0,T,GMC,NK1,4C,2,17,,2,1575,1435,SIE,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,0,0,0,1,5,0,0,0,1,26,48883,6,1,0,0,3,0,64,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,98,1,1,1,0,1,1
26,260209,1,2,1,19,5,12,14,12,2,1,0,0,0,98,998,98998,92,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,U,,EPR,UT,9,17,4045,,0,1116,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,9,2,12,0,0,0,1,26,49284,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,1,2,55,2,1,2,1,0,0,14,63,1,1,5,50,1,0
26,260209,2,2,1,19,5,12,14,12,2,1,0,26,1,12,401,12401,14,2001,1FMZU73E91ZA,1,F,M,Z,U,7,3,E,9,1,Z,A,0,P,FORD,EPR,UT,1,17,4045,,0,1116,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,12,12,6,2,12,0,0,0,1,26,49264,6,1,0,0,3,3,69,180,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,2,55,1,1,2,1,0,0,1,63,1,1,4,51,0,0
26,260210,1,1,1,19,3,12,33,32,0,1,0,26,1,6,41,6041,4,2004,2C3HD36M04H6,2,C,3,H,D,3,6,M,0,4,H,6,0,P,CHRY,CIX,4D,4,17,3385,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,8,6,2,24,0,0,0,1,26,48469,6,1,0,0,3,3,63,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,10,0,0,1,13,1,1,4,1,1,0
26,260211,1,1,2,16,4,22,5,8,0,1,0,26,2,23,401,23401,14,2006,1GKDT13S0623,1,G,K,D,T,1,3,S,0,6,2,3,0,T,GMC,ENV,4W,6,17,,1,0,1130,ENV,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,2,1,8,0,0,0,1,26,48813,6,1,0,0,3,3,69,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,1,2,1,0,0,1,80,1,1,1,13,0,0
26,260212,1,2,1,23,4,8,32,12,6,1,0,26,1,12,13,12013,6,1996,1FASP15J6TW1,1,F,A,S,P,1,5,J,6,T,W,1,0,P,FORD,LXE,SW,96,17,2444,,0,984,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,3,6,2,12,0,0,0,1,26,49348,6,1,0,0,3,3,67,175,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,1,1,20,3,1,17,1,1,1,87,1,0
26,260212,2,2,1,23,4,8,32,12,6,1,0,26,3,12,481,12481,31,2001,1FTNF21L01EA,1,F,T,N,F,2,1,L,0,1,E,A,0,T,FORD,F2S,PK,1,17,,2,0,1370,SRW,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,49316,6,1,6,0,3,0,64,170,2,0,0,1,1,11,2007,2,2008,0,0,0,0,0,1,2,55,1,1,1,1,0,0,1,66,1,1,1,86,0,0
26,260213,1,1,2,27,5,16,38,1,0,1,0,29,1,12,401,12401,14,1999,1FMPU18L3XLA,1,F,M,P,U,1,8,L,3,X,L,A,0,P,FORD,EPT,UT,99,17,5177,,0,1191,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,1,0,0,6,2,1,0,0,0,1,29,63017,6,1,0,0,3,3,68,225,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2,3,70,1,1,1,1,0,0,1,98,7,3,2,98,1,0
26,260214,1,2,2,30,5,12,20,12,6,1,0,26,1,49,43,49043,4,1997,4T1BF12B8VU2,4,T,1,B,F,1,2,B,8,V,U,2,0,P,TOYT,UVS,4D,97,17,3263,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,3,6,2,12,0,0,0,1,26,49525,6,1,0,0,3,3,69,130,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,87,1,0
26,260214,2,2,1,30,5,12,20,12,6,1,0,26,1,7,482,7482,31,1995,3B7HF13Z7SM1,3,B,7,H,F,1,3,Z,7,S,M,1,0,T,DODG,150,PC,95,17,,2,1547,1387,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,26,49341,6,1,0,0,3,0,75,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,20,3,1,66,1,1,1,86,0,0
26,260215,1,1,1,28,4,21,35,42,0,1,0,26,1,7,472,7472,30,1987,1B7GN14M1HS5,1,B,7,G,N,1,4,M,1,H,S,5,0,T,DODG,DAK,PK,87,17,,1,1239,1119,DAK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,42,0,0,0,1,26,49740,6,1,0,0,3,0,72,300,0,0,0,2,0,1,2008,3,2010,0,0,0,0,0,1,2,55,1,1,4,1,0,0,1,12,1,1,4,6,1,0
26,260216,1,1,3,22,5,20,36,31,0,1,0,26,2,7,2,7002,2,1965,W455132909,W,4,5,5,1,3,2,9,0,9,,,0,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,31,0,0,0,1,26,48044,6,1,0,0,3,0,75,160,1,0,0,0,1,6,2007,6,2007,1,0,0,0,0,5,2,45,1,1,2,1,3,3,11,15,1,1,4,1,1,0
26,260217,1,1,2,30,5,2,59,1,0,1,0,26,2,20,4,20004,2,1985,1G1YY0784F51,1,G,1,Y,Y,0,7,8,4,F,5,1,0,P,CHEV,CVT,CP,85,17,3111,,0,960,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,6,0,0,6,2,1,0,0,0,1,26,48463,1,1,0,0,2,3,66,140,0,3,1,0,0,11,2007,2,2010,1,99,99,99,99,1,2,55,1,1,2,1,0,0,1,13,1,1,4,1,1,1
