STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
39,Ohio,390156,2,1,1UNST422*CL******,2021-09-08 14:09:29,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2012,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
39,Ohio,390194,3,1,1DW1A532*FS******,2021-09-08 14:09:29,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2015,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390209,1,1,1E1J9U28*GR******,2021-09-08 14:09:29,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2016,,,,,OHIO,RANDOLPH,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,40.000,Hybrid Trailer,2,,
39,Ohio,390255,1,1,1GRAP062*GT******,2021-09-08 14:09:29,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,390266,1,1,1E1D2L48*PR******,2021-09-08 14:09:29,1,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,1993,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,26.000,Aluminum Frame,4,,
39,Ohio,390275,1,1,1JJV532W*9L******,2021-09-08 14:09:29,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390280,2,1,1PMA2432*W5******,2021-09-08 14:09:29,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1998,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,30,Other,43.000,Vessel Code: DOT 406,2,,
39,Ohio,390296,2,1,1GRAA062*GW******,2021-09-08 14:09:30,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,390349,2,1,1GRDM962*SW******,2021-09-08 14:09:30,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1995,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
39,Ohio,390379,2,1,1JJV532D*GL******,2021-09-08 14:09:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390385,2,1,1JJV532D*GL******,2021-09-08 14:09:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390410,1,1,1UYVS253*8U******,2021-09-08 14:09:30,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390422,2,1,1JJV532W*4L******,2021-09-08 14:09:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390482,1,1,1UYVS253*EP******,2021-09-08 14:09:30,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390499,1,1,1UYVS253*HG******,2021-09-08 14:09:31,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390509,1,1,1UYVS248*H2******,2021-09-08 14:09:31,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
39,Ohio,390528,1,1,1W9P3721*VN001***,2021-09-08 14:09:31,0,6,TRAILER,10142,WALKER STAINLESS EQUIPMENT CO,6968,WALKER STAINLESS EQUIPMENT CO,18539,WALKER STAINLESS EQUIPMENT CO,1997,,,6,UNITED STATES (USA),WISCONSIN,NEW LISBON,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,37.000,Sanitary 3A standards,2,,
39,Ohio,390558,2,1,5V8VA532*GM******,2021-09-08 14:09:31,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2016,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
39,Ohio,390644,1,1,1UYVS253*FG******,2021-09-08 14:09:31,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390749,1,1,1UYVS253*H3******,2021-09-08 14:09:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390749,3,1,1UYVS253*8G******,2021-09-08 14:09:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390751,2,1,1JJV532D*GL******,2021-09-08 14:09:32,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390821,1,1,3H3V532C*GT******,2021-09-08 14:09:32,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,390929,2,1,1JJV532B*EL******,2021-09-08 14:09:33,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390988,3,1,1UYFS248*GA******,2021-09-08 14:09:33,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
39,Ohio,391040,2,1,1UYVS253*HG******,2021-09-08 14:09:33,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,391075,2,1,4WW4412A*F7******,2021-09-08 14:09:33,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,,,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,Type of suspension: Air Ride,,,,,,,33,Grain Trailer,,,41.000,,2,,
41,Oregon,410035,1,1,1UYVS253*GM******,2021-09-08 14:09:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
41,Oregon,410063,2,1,3H3V532C*HT******,2021-09-08 14:09:34,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
41,Oregon,410063,3,1,1UYVS253*CU******,2021-09-08 14:09:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
41,Oregon,410065,2,1,13N2532C*C1******,2021-09-08 14:09:34,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2012,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: Sliding Suspension,61,Trailer,,,,,61,Drop Deck Trailer,,,53.000,,2,,
41,Oregon,410075,1,1,1JJV532W*3L******,2021-09-08 14:09:34,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2003,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
41,Oregon,410085,2,1,1JJV532W*8L******,2021-09-08 14:09:34,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
41,Oregon,410131,2,1,1GBKP37W*J3******,2021-09-08 14:09:35,0,10,INCOMPLETE VEHICLE,984,GENERAL MOTORS LLC,467,CHEVROLET,11491,P - Series,1988,Forward Control,1 ton nominal,6,UNITED STATES (USA),MICHIGAN,DETROIT,NA - Truck Platform,,78,Incomplete - Motor Home Chassis,5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",,,0,Not Applicable,0,Not Applicable,,,,,
41,Oregon,410162,2,1,5DN12534*7B******,2021-09-08 14:09:35,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2007,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,34,Chipper Trailer,4,Straight Semi/Semi Trailer,53.000,,4,,
41,Oregon,410180,2,1,1JJV532B*HL******,2021-09-08 14:09:35,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
41,Oregon,410211,2,1,13N15320*H1******,2021-09-08 14:09:35,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2017,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
41,Oregon,410211,3,1,1TTF4820*X2******,2021-09-08 14:09:35,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,1999,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
41,Oregon,410240,2,1,LJRC5426*B1******,2021-09-08 14:09:35,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2011,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
41,Oregon,410308,2,1,1UYVS253*HU******,2021-09-08 14:09:35,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
41,Oregon,410325,1,1,5DN15534*JB******,2021-09-08 14:09:36,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2018,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Transfer (Express Belt),4,,
41,Oregon,410330,1,1,1UYVS245*8U******,2021-09-08 14:09:36,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
41,Oregon,410379,1,1,5NHUBL01*HB******,2021-09-08 14:09:36,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3008,Blazer,2017,,,6,UNITED STATES (USA),OREGON,INDEPENDENCE,,"Address: 900 Walnut Street, 97351",61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,10.000,,1,,
41,Oregon,410403,2,1,3H3V532C*5T******,2021-09-08 14:09:36,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2005,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420108,2,1,1UYVS248*BM******,2021-09-08 14:09:36,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
42,Pennsylvania,420317,1,1,46UFU081*91******,2021-09-08 14:09:37,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,2009,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,61,Trailer,,,,,16,Utility Trailer,,,8.000,Flatbed,1,,
42,Pennsylvania,420403,2,1,1W92M452*3S077***,2021-09-08 14:09:37,0,6,TRAILER,1379,WILKENS MANUFACTURING,4447,WILKENS MANUFACTURING,9273,Wilkens Manufacturing,2003,,,6,UNITED STATES (USA),KANSAS,STACKTON,Wilkens Manufacturing Inc,,61,Trailer,,,,,132,Open Top Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
42,Pennsylvania,420428,2,1,1TDH4002*DB******,2021-09-08 14:09:37,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2013,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
42,Pennsylvania,420494,1,1,1UK500E1*E1******,2021-09-08 14:09:37,0,6,TRAILER,17218,"INTERSTATE MANUFACTURING, INC.",7833,"INTERSTATE MANUFACTURING, INC.",21009,"Interstate Manufacturing, Inc.",2014,,,6,UNITED STATES (USA),MICHIGAN,WHITE PIGEON,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,13.000,Trailer Length: 12' - 14',1,,
42,Pennsylvania,420555,12,1,5JPBU182*FP******,2021-09-08 14:09:37,0,6,TRAILER,13101,"CAM SUPERLINE, INC.",1109,CAM SUPERLINE,4398,Cam Superline,2015,,,6,UNITED STATES (USA),PENNSYLVANIA,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,18.000,,2,,
42,Pennsylvania,420655,2,1,1UYVS248*XP******,2021-09-08 14:09:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1999,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
42,Pennsylvania,420699,2,1,1GRAA062*5W******,2021-09-08 14:09:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420708,1,1,5V8VC482*FM******,2021-09-08 14:09:38,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2015,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,48.000,Dry Freight Van,2,3,Tandem
42,Pennsylvania,420766,2,1,1JJV532B*CL******,2021-09-08 14:09:39,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420872,3,1,1GRAA902*BB******,2021-09-08 14:09:39,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420887,3,1,5FGU5081*62******,2021-09-08 14:09:39,0,6,TRAILER,1399,"THULE TRAILERS, INC.",8350,"THULE TRAILERS, INC/C & C DISTRIBUTORS, INC.",22180,Utility,2006,,,6,UNITED STATES (USA),NEW YORK,,,,61,Trailer,,,,,,,,,8.000,5' width/height,1,,
42,Pennsylvania,420917,2,1,1GRAA962*TB******,2021-09-08 14:09:39,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1996,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420983,1,1,1UYVS253*3M******,2021-09-08 14:09:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2003,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420983,3,1,1JJV532D*GL******,2021-09-08 14:09:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,421008,1,1,5EF2GC40*HB******,2021-09-08 14:09:40,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2017,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,61,Trailer,,,,,46,Chassis,4,Straight Semi/Semi Trailer,40.000,Gooseneck Chassis,2,3,Tandem
46,South Dakota,460002,1,1,1GRAA062*9W******,2021-09-08 14:09:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
46,South Dakota,460014,1,1,5HTJB524*F7******,2021-09-08 14:09:41,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",5444,J&L,14160,J&L Trailers,2015,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,52.000,CS 306/406,4,,
46,South Dakota,460027,1,1,3H3V532C*JT******,2021-09-08 14:09:41,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
46,South Dakota,460042,2,1,1D9BG533*C1609***,2021-09-08 14:09:41,0,6,TRAILER,11391,"DOONAN SPECIALIZED TRAILER, LLC",1335,DOONAN SPECIALIZED TRAILER,4689,Doonan Specialized Trailer,2012,,,6,UNITED STATES (USA),KANSAS,GREAT BEND,,,61,Trailer,,,,,61,Drop Deck Trailer,,,,Platform,3,,
46,South Dakota,460057,2,1,4A2LD532*Y1******,2021-09-08 14:09:41,0,6,TRAILER,5943,"M.H. EBY, INC.",5684,"M.H. EBY, INC",14899,"M.H. EBY, INC",2000,,,6,UNITED STATES (USA),PENNSYLVANIA,BLUE BALL,,,61,Trailer,,,,,13,Livestock Trailer,,,53.000,Trailer Type: Possum Belly/Drop Floor Trailer,2,,
46,South Dakota,460058,1,1,1MDAPAP1*FA******,2021-09-08 14:09:41,0,6,TRAILER,3805,MIDWEST INDUSTRIES INC,6317,SHORELAND'R,24784,ShoreLand'r,2015,CRV40TBXLW,,6,UNITED STATES (USA),IOWA,IDA GROVE,,,61,Trailer,,,,,2,Boat Trailer,,,19.000,,1,,
46,South Dakota,460086,1,1,1GRAP062*HD******,2021-09-08 14:09:42,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
47,Tennessee,470002,2,1,1RNF48A2*2R******,2021-09-08 14:09:42,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2002,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
47,Tennessee,470004,2,1,1MT2N532*8H******,2021-09-08 14:09:42,0,6,TRAILER,8092,MERRITT TRAILERS INC.,2353,MERRITT EQUIPMENT CO.,,,2008,,,6,UNITED STATES (USA),COLORADO,HENDERSON,Merritt Equipment Co.,,,,,,,,13,Livestock Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470061,2,1,3H3V532C*HT******,2021-09-08 14:09:43,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470092,1,1,1NNVF532*YM******,2021-09-08 14:09:43,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,,,2000,,,6,UNITED STATES (USA),INDIANA,MONON,,Smooth Side FRP,,,,,,,101,Other,,,53.000,Dry Freight Van,2,3,Tandem
