STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
29,Missouri,290659,2,1,1GRAA062*6D******,2021-09-08 14:03:55,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,Effective 12/01/01,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
29,Missouri,290683,1,1,1L9AD72C*CL033***,2021-09-08 14:03:55,0,6,TRAILER,2705,"LEDWELL & SON ENTERPRISES, INC.",9834,"LEDWELL & SONS ENTERPRISES, INC.",25224,"Ledwell & Sons Enterprises, Inc.",2012,None,,6,UNITED STATES (USA),TEXAS,TEXARKANA,,,61,Trailer,,,,,,,,,38.000,Type of Vehicle: Drag Chain,2,,
29,Missouri,290696,1,1,1GRAA062*6T******,2021-09-08 14:03:55,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
29,Missouri,290734,2,1,48X1F392*A1******,2021-09-08 14:03:55,1,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2010,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,39.000,Tumer ARx43,2,,
29,Missouri,290787,2,1,1TDH4002*FB******,2021-09-08 14:03:55,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2015,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
29,Missouri,290802,1,1,1UYVS253*2M******,2021-09-08 14:03:55,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2002,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
29,Missouri,290820,1,1,5V8VA532*DM******,2021-09-08 14:03:56,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2013,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
29,Missouri,290823,1,1,1GRAA062*GT******,2021-09-08 14:03:56,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
29,Missouri,290836,1,1,4ZEDT122*91******,2021-09-08 14:03:56,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,,,2009,,,6,UNITED STATES (USA),TEXAS,SUMMER,,,,,,,,,4,Dump Trailer/Dumping Trailer,,,12.000,,2,,
29,Missouri,290836,5,1,1PNV532B*YH******,2021-09-08 14:03:56,0,6,TRAILER,4312,PINES TRAILER LIMITED PARTNERSHIP,6368,PINE RIDGE,17605,Pine Ridge,2000,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE - KENTVILLE,,"102 5/16""(2.6m) Wide Units",61,Trailer,,,,,,,,,53.000,Van Smooth Side,2,,
29,Missouri,290847,2,1,4WWMAFYA*B3******,2021-09-08 14:03:57,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2011,RIDGE STRAPS - ROLL TARP,,6,UNITED STATES (USA),MISSOURI,MOBERLY,Plant 6,,61,Trailer,,,,,33,Grain Trailer,,,41.000,Type of Trailer: ALUMINUM DOUBLE WALL HOPPER (DWH),2,,
29,Missouri,290873,1,1,1DW1A281*6S******,2021-09-08 14:03:57,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2006,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
30,Montana,300052,2,1,1GRAA062*GW******,2021-09-08 14:03:57,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
30,Montana,300060,2,1,5RESX048*1S******,2021-09-08 14:03:57,0,6,TRAILER,3583,"RELIANCE TRAILER CO., LLC",1520,RELIANCE,,,2001,,,6,UNITED STATES (USA),WASHINGTON,SPOKANE,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,Wood Chip,4,,
30,Montana,300060,2,2,1ALFC528*LS******,2021-09-08 14:03:57,0,6,TRAILER,4855,"ALLOY TRAILER, INC",5399,ALLOY,13950,Alloy Trailers,2020,,,6,UNITED STATES (USA),WASHINGTON,SPOKAN,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,2,Pintle Hitch/Hook,,"Trailer Length: 20'7"" to 25'6""",2,,
30,Montana,300075,3,1,5UCPR433*CA******,2021-09-08 14:03:58,1,6,TRAILER,11341,GEMSTATE MANUFACTURING; INC,1736,TRAILMAX,5148,Ramp Trailer,2012,,,6,UNITED STATES (USA),IDAHO,CALDWELL,"Caldwell, ID",,61,Trailer,,,,,39,Ramp,1,Ball Type Pull,43.000,,3,,
30,Montana,300095,1,1,5SFRG312*HE******,2021-09-08 14:03:58,0,6,TRAILER,10254,"HEARTLAND RECREATIONAL VEHICLES, LLC",2270,HEARTLAND RECREATIONAL VEHICLES LLC,10607,"Elk Ridge, Elk Ridge Express Xtreme Light & Prowler FW  & Pioneer FW",2017,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,31.000,,2,,
30,Montana,300098,1,1,4C6DC482*81******,2021-09-08 14:03:58,0,6,TRAILER,3578,OSWALD INC.,2796,REINKE MANUFACTURING COMPANY,,,2008,,,6,UNITED STATES (USA),NEBRASKA,DESHLER,,,,,,,,,61,Drop Deck Trailer,,,48.000,Drop Deck Combo,2,,
30,Montana,300125,1,1,48BGE403*8A******,2021-09-08 14:03:58,0,6,TRAILER,9389,"UNITED EXPRESS LINE, INC.",3648,UNITED EXPRESSLINE,8032,United Expressline,2008,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,61,Trailer,,,,,5,Enclosed Trailer,3,Gooseneck,40.000,,3,,
30,Montana,300127,1,1,1RNF48A2*6R******,2021-09-08 14:03:58,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
30,Montana,300132,2,1,4WW5533A*G6******,2021-09-08 14:03:58,1,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,,,2016,,,6,UNITED STATES (USA),MISSOURI,MOBERLY,,Type of suspension: Air Ride,,,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,3,,
30,Montana,300135,2,1,1ZEAAFKB*2A******,2021-09-08 14:03:58,0,6,TRAILER,17411,"EZ LOADER ADJUSTABLE BOAT TRAILERS, INC.",9043,EZL MODEL,23264,EZN,2002,E-Z LOADER Trailers,,6,UNITED STATES (USA),WASHINGTON,SPOKANE,,1 Axle Chassis,61,Trailer,,,,,2,Boat Trailer,,,19.000,BUNK,1,,
30,Montana,300143,2,1,1JJV532D*FL******,2021-09-08 14:03:58,1,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
30,Montana,300170,2,1,1PMA2535*85******,2021-09-08 14:03:59,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2008,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,30,Other,53.000,Vessel Code: DOT 406,5,,
31,Nebraska,310030,1,1,1TDH4802*9B******,2021-09-08 14:03:59,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2009,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,48.000,Dry Bulk-Bottom Hopper,2,,
31,Nebraska,310033,1,1,1T9SC503*GB656***,2021-09-08 14:03:59,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2016,,,6,UNITED STATES (USA),IDAHO,BOISE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,50.000,Commodity Body,3,,
31,Nebraska,310074,2,1,1BN2T442*4P******,2021-09-08 14:03:59,0,6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,2004,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,,2,,
31,Nebraska,310081,1,1,1GRAA962*3B******,2021-09-08 14:03:59,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2003,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
31,Nebraska,310116,1,1,1TDH4222*BB******,2021-09-08 14:03:59,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2011,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
31,Nebraska,310174,2,1,1Z9T7ADD*GS417***,2021-09-08 14:03:59,0,6,TRAILER,12118,"IOWA TRAILER MFR. CO., LLC DBA ITM",1799,IOWA TRAILER MANUFACTURING,5270,Iowa Trailer,2016,,,6,UNITED STATES (USA),IOWA,STORM LAKE,,Third axle is liftable.,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,6,Kingpin,46.000,Belly Dump Gravel Trailer,3,,
31,Nebraska,310177,2,1,1PMS1533*81******,2021-09-08 14:03:59,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2008,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,53.000,Vessel Code: Non-Code,3,,
31,Nebraska,310178,2,1,1TDH4222*6B******,2021-09-08 14:04:00,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2006,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
32,Nevada,320001,2,1,1S12E953*XE******,2021-09-08 14:04:00,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1999,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van,2,3,Tandem
32,Nevada,320014,1,1,1GRAA962*FB******,2021-09-08 14:04:00,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
32,Nevada,320016,2,1,1UYVS253*FU******,2021-09-08 14:04:00,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320118,1,1,4X4FWCD2*ET******,2021-09-08 14:04:01,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2452,Wildcat,2014,,,6,UNITED STATES (USA),OREGON,DALLAS,,Address:1429 South East Uglow,61,Trailer,,,,,26,Fifth Wheel,,,28.000,,2,,
32,Nevada,320135,1,1,1UYVS253*6U******,2021-09-08 14:04:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320135,4,1,3H3V532C*DT******,2021-09-08 14:04:01,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
32,Nevada,320151,2,1,3H3V532C*FT******,2021-09-08 14:04:01,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
32,Nevada,320170,1,1,1KKVA452*7L******,2021-09-08 14:04:01,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2007,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,,,,,36,Van Trailer,,,45.000,Body Type - Dry Freight,2,,
32,Nevada,320170,1,2,1DW1A281*8S******,2021-09-08 14:04:01,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2008,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
32,Nevada,320187,1,1,1UYVS253*DU******,2021-09-08 14:04:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320214,2,1,1UYVS253*GP******,2021-09-08 14:04:02,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320236,1,1,1T9A6162*J1030***,2021-09-08 14:04:02,0,6,TRAILER,16339,TUFF BOY SALES INC,6231,TUFF BOY SALES,17296,Tuff Boy Sales,2018,,,6,UNITED STATES (USA),CALIFORNIA,MANTECA,,,,,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,29.000,"Tire & Rim Combination: 11 x 22.5 w/8.25"" Rim",2,,
32,Nevada,320273,1,1,1JJV532W*6L******,2021-09-08 14:04:02,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
32,Nevada,320280,1,1,5F7US182*FU******,2021-09-08 14:04:02,0,6,TRAILER,13153,"BIG BUBBA'S TRAILER SALES, INC.",3931,BIG BUBBA'S TRAILER SALES,8558,"Big Bubba's Trailer Sales, Inc.",2015,,,6,UNITED STATES (USA),UTAH,OGDEN,Big Bubba's Trailer Sales,,61,Trailer,,,,,16,Utility Trailer,,,18.000,steel angle and C-channel,2,,
32,Nevada,320299,2,1,1R1F2482*7K******,2021-09-08 14:04:02,0,6,TRAILER,9670,FONTAINE TRAILER COMPANY,7854,FONTAINE TRAILER,21047,Fontaine Trailer,2007,"96"" Phantom",,6,UNITED STATES (USA),OHIO,KENT,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
34,New Jersey,340055,1,1,10BFB723*BF******,2021-09-08 14:04:02,1,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2011,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank LLC.,,61,Trailer,,,,,172,Chemical Trailer,,,,Stainless Steel,2,3,Tandem
34,New Jersey,340097,1,1,1GRAA902*VB******,2021-09-08 14:04:03,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1997,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
34,New Jersey,340162,1,1,1JJV532D*FL******,2021-09-08 14:04:03,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
34,New Jersey,340174,2,1,5HCKC182*1E******,2021-09-08 14:04:03,0,6,TRAILER,13313,"JOHN H ENTERPRISE, INC",8243,ATLAS SPECIALTY PRODUCTS,21939,Atlas Specialty Products,2001,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,18.000,Rectangular Tubing,2,,
34,New Jersey,340225,1,2,1D9A1281*Y1217***,2021-09-08 14:04:03,0,6,TRAILER,5404,DARTRON INDUSTRIES INC.,6785,DARTRON INDUSTRIES INC.,18223,DARTRON INDUSTRIES INC.,2000,,,6,UNITED STATES (USA),OREGON,SALEM,,Used on spring suspension types of trailers,61,Trailer,,,,,,,,,28.000,Slide Amusement Ride mounted on a 28 ' trailer,1,,
34,New Jersey,340297,1,1,1PMA2432*C5******,2021-09-08 14:04:03,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2012,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,30,Other,43.000,Vessel Code: DOT 406,2,,
34,New Jersey,340525,1,1,1GRAA561*HB******,2021-09-08 14:04:03,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
34,New Jersey,340525,1,2,3H3J201S*HT******,2021-09-08 14:04:03,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,45,Dolly,,,20.000,Material: Steel,1,,
34,New Jersey,340527,2,1,1GRAP062*FB******,2021-09-08 14:04:03,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350049,1,1,1GRAA062*FB******,2021-09-08 14:04:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350072,2,1,1UYVS253*EP******,2021-09-08 14:04:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
35,New Mexico,350096,3,1,1GRAP062*FJ******,2021-09-08 14:04:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350113,1,1,2C3HC56G*XH******,2021-09-08 14:04:04,0,2,PASSENGER CAR,995,FCA CANADA INC.,477,CHRYSLER,6475,LHS,1999,LH,Base,1,CANADA,ONTARIO,BRAMALEA,Bramalea Assembly,,13,Sedan/Saloon,,,,,0,Not Applicable,0,Not Applicable,,,,,
35,New Mexico,350135,2,1,4TM15GG2*DB******,2021-09-08 14:04:04,0,6,TRAILER,15828,WHITE RIVER MARINE GROUP LLC,8645,WHITE RIVER MARINE GROUP,22696,White River Marine Group,2013,Fiberglass,NZ8,6,UNITED STATES (USA),MISSOURI,OZARK,,,61,Trailer,,,,,2,Boat Trailer,1,Ball Type Pull,19.000,,2,,
35,New Mexico,350151,1,1,56JTE122*GA******,2021-09-08 14:04:05,0,6,TRAILER,12137,UNITED TRAILERS INC.,3658,UNITED TRAILERS,8047,United Trailers,2016,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,2,,
35,New Mexico,350173,1,1,1GRAA062*4W******,2021-09-08 14:04:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
35,New Mexico,350205,2,1,5HTSN422*Y7******,2021-09-08 14:04:05,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2000,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
35,New Mexico,350219,2,1,1GRAA062*FW******,2021-09-08 14:04:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350232,2,1,1JJV532W*8L******,2021-09-08 14:04:06,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
35,New Mexico,350251,1,1,4J8B0482*VT******,2021-09-08 14:04:06,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,1997,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,61,Trailer,,,,,174,Dry Bulk Trailer,,,48.000,Closed,2,,
35,New Mexico,350326,1,1,1JJV532B*DL******,2021-09-08 14:04:06,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
35,New Mexico,350330,2,1,1PT01ACH*R9******,2021-09-08 14:04:06,0,6,TRAILER,3233,TRAILMOBILE (PULLMAN INCORPORATED),6072,TRAILMOBILE,15904,Trailmobile Trailer,1994,Optimum,,6,UNITED STATES (USA),ILLINOIS,CHARLESTON,,,61,Trailer,,,,,,,,,,Straight Frame,,3,Tandem
