STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
36,360477,1,3,3,23,6,18,42,12,6,1,0,36,1,18,7,18007,4,1994,1G4AG55M8R64,1,G,4,A,G,5,5,M,8,R,6,4,0,P,BUIC,CSP,4D,94,17,2974,,0,1049,,G,,F,6,191,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,12,0,0,0,1,36,11717,6,1,0,0,3,0,68,999,0,0,0,0,1,4,2012,4,2012,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,17,1,1,1,98,0,0
36,360477,2,3,3,23,6,18,42,12,6,1,0,36,1,37,31,37031,4,2008,1HGFA16918L0,1,H,G,F,A,1,6,9,1,8,L,0,0,P,HOND,CVL,4D,8,17,2806,,0,1063,,G,,F,4,110,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,82,8,2,12,0,0,0,1,36,11746,6,1,0,0,3,3,64,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,66,1,1,1,87,1,0
36,360477,3,3,2,23,6,18,42,12,6,1,0,36,1,37,32,37032,4,2005,JHMCN36505C0,J,H,M,C,N,3,6,5,0,5,C,0,0,P,HOND,AHB,4D,5,17,3501,,0,1079,,B,,F,6,183,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,12,0,0,0,1,36,11741,6,1,0,0,3,0,76,999,1,0,0,0,0,11,2011,11,2011,0,0,0,0,0,1,2,40,1,1,2,1,20,3,1,17,1,1,1,86,0,0
36,360478,1,2,2,25,6,1,3,12,1,1,0,92,0,76,709,76709,80,1985,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,U,,,,9,17,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,2,0,0,1,1,36,12401,0,0,0,0,0,0,70,999,1,19,3,0,0,9,2009,2,2012,1,0,0,0,0,1,2,30,1,1,2,2,20,3,1,51,1,1,1,28,0,1
36,360478,2,2,1,25,6,1,3,12,1,1,0,36,1,37,706,37706,80,1994,1HFSC1812RA8,1,H,F,S,C,1,8,1,2,R,A,8,0,M,HOND,VT1,RS,94,17,,,,,,,1100,,2,,4,533,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,6,8,2,2,0,0,1,1,36,12404,6,1,0,0,3,0,71,999,0,3,1,0,0,9,2010,11,2011,0,0,0,0,0,1,2,30,1,1,2,2,20,3,2,53,1,1,1,29,1,1
36,360479,1,1,1,26,6,1,24,30,0,1,0,36,1,7,4,7004,1,1996,1B3BR65E8TV1,1,B,3,B,R,6,5,E,8,T,V,1,0,P,DODG,RT1,CV,96,17,3313,,0,966,,G,,F,10,488,,,17R275,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,3,6,2,1,0,0,0,1,36,11746,6,1,6,0,3,0,66,999,0,0,0,0,2,9,2009,5,2011,1,0,0,0,0,4,2,45,1,1,2,1,0,0,1,13,1,1,4,1,1,1
36,360480,1,1,1,27,6,22,7,1,0,1,0,36,1,72,706,72706,80,2010,1HD4LE210AC4,1,H,D,4,L,E,2,1,0,A,C,4,0,M,HD,X8N,RS,10,17,,,,,,,883,,2,,4,565,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,0,8,2,1,0,0,0,1,36,14420,6,1,0,0,3,0,70,999,0,0,0,0,0,0,0,0,0,1,81,0,0,0,6,2,30,3,1,1,1,0,0,14,6,1,3,4,2,1,1
36,360481,1,1,1,26,6,18,22,34,0,1,0,36,1,12,402,12402,14,2011,1FMCU9DG4BKC,1,F,M,C,U,9,D,G,4,B,K,C,0,P,FORD,SPE,UT,11,17,3504,,0,1031,,F,,F,6,183,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,12,6,2,1,0,0,0,1,36,14220,1,1,0,0,2,2,74,999,1,1,0,0,0,9,2011,2,2012,0,74,0,0,0,1,2,55,1,2,2,1,0,0,1,13,1,1,4,1,1,0
36,360482,1,2,1,26,6,23,34,12,6,1,0,36,1,73,706,73706,80,2010,JKAZXCF1XAA0,J,K,A,Z,X,C,F,1,X,A,A,0,0,M,KAWK,Z0F,RC,10,17,,,,,,,998,,4,,4,459,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,14304,6,1,0,0,3,0,67,999,1,0,0,0,2,9,2010,10,2010,0,0,0,0,0,1,4,40,1,1,2,1,0,0,1,62,4,1,1,69,1,0
36,360482,2,2,2,26,6,23,34,12,6,1,0,36,1,21,21,21021,2,2000,1G3NL12E8YC4,1,G,3,N,L,1,2,E,8,Y,C,4,0,P,OLDS,A/G,CP,0,17,2958,,0,1070,,G,,F,6,207,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,9,0,0,3,8,3,12,0,0,0,1,36,14094,6,1,0,0,3,0,63,999,1,0,0,0,0,9,2009,9,2009,0,38,0,0,0,1,4,40,1,1,2,1,0,0,11,15,1,1,1,68,0,0
36,360483,1,1,1,27,6,7,10,8,0,1,0,36,1,54,38,54038,3,2006,JH4DC53006S0,J,H,4,D,C,5,3,0,0,6,S,0,0,P,ACUR,RST,2H,6,17,2840,,0,1012,,G,,F,4,122,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,3,8,0,0,0,1,36,11375,6,1,0,0,3,0,61,999,0,0,0,1,0,10,2010,10,2010,0,0,0,0,0,4,2,30,1,1,2,1,3,3,1,80,1,1,1,13,0,0
36,360484,1,1,2,28,6,0,50,1,0,1,1,36,2,7,20,7020,4,2000,1B3ES46C8YD6,1,B,3,E,S,4,6,C,8,Y,D,6,0,P,DODG,NSE,4D,0,17,2515,,0,1050,,G,,F,4,122,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,0,6,2,1,0,0,0,1,36,12168,6,8,0,0,3,3,70,999,1,1,1,0,0,2,2010,8,2011,1,0,0,0,0,1,2,55,2,2,2,1,0,0,14,13,1,4,4,2,1,1
36,360485,1,1,1,28,6,3,0,1,0,1,0,36,1,20,22,20022,2,2005,1G1AL12F2576,1,G,1,A,L,1,2,F,2,5,7,6,0,P,CHEV,BLS,CP,5,17,2991,,0,1033,,G,,F,4,134,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,2,5,0,6,2,1,0,0,0,1,36,12197,6,1,0,0,3,0,62,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,6,4,1,0,0,1,8,1,7,4,2,1,1
36,360486,1,1,1,28,6,3,30,35,0,1,0,36,1,37,706,37706,80,1990,1HFSC2237LA2,1,H,F,S,C,2,2,3,7,L,A,2,0,M,HOND,G1E,RS,90,17,,,,,,,1500,,6,,4,804,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,35,0,0,0,1,36,12095,6,1,0,0,3,3,71,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,4,2,2,1,0,0,14,13,1,1,4,1,1,0
36,360487,1,1,2,29,6,18,3,42,0,1,0,92,0,37,739,37739,90,2008,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,42,0,0,0,1,36,13454,2,1,0,0,2,0,67,999,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,2,55,3,2,2,1,0,0,14,13,1,1,4,1,1,1
36,360488,1,1,1,28,6,13,8,32,0,1,0,36,1,12,471,12471,30,2011,1FTLR4FE9BPA,1,F,T,L,R,4,F,E,9,B,P,A,0,T,FORD,RNS,4C,11,17,,1,0,1259,RNG,G,,,6,244,,,,B,3606,00,R,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,32,0,0,0,1,36,13142,6,1,0,0,3,0,73,999,1,0,0,0,0,2,2012,2,2012,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,12,1,1,4,6,1,0
36,360489,1,1,1,29,6,2,4,25,0,1,0,34,1,76,709,76709,80,2012,JYARJ16E0CA0,J,Y,A,R,J,1,6,E,0,C,A,0,0,M,YAMA,R6L,RC,12,17,,,,,,,599,,4,,4,417,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,25,0,0,0,1,34,7446,6,1,0,0,3,0,73,999,1,0,0,0,5,8,2009,8,2011,1,0,0,0,0,3,2,35,1,1,2,1,0,0,1,6,1,3,4,7,1,1
36,360490,1,2,1,30,6,14,0,12,6,1,0,36,1,23,401,23401,14,2004,1GKDT13S2421,1,G,K,D,T,1,3,S,2,4,2,1,0,T,GMC,ENV,4W,4,17,,1,0,1130,ENV,G,,,6,256,,,,B,4616,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,82,8,2,12,0,0,0,1,36,14580,6,1,0,0,3,3,69,999,1,0,0,0,0,1,2010,1,2010,0,38,0,0,0,5,4,45,1,1,2,1,0,0,1,55,1,1,1,87,0,0
36,360490,2,2,1,30,6,14,0,12,6,1,0,36,1,72,706,72706,80,1987,1HD1BKL17HY0,1,H,D,1,B,K,L,1,7,H,Y,0,0,M,HD,XTC,RS,87,17,,,,,,,1340,,2,,4,618,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,12,0,0,0,1,36,14519,6,1,0,0,3,3,68,999,1,0,0,0,1,9,2009,12,2010,0,0,0,0,0,5,4,45,1,1,2,1,0,0,1,71,1,1,1,86,1,0
36,360491,1,1,1,30,6,17,39,30,0,1,0,36,1,73,705,73705,80,1999,JKAZX4G17XA0,J,K,A,Z,X,4,G,1,7,X,A,0,0,M,KAWK,ZXG,RC,99,17,,,,,,,600,,4,,4,388,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,30,0,0,0,1,36,14626,6,1,0,0,3,0,70,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,1,1,2,1,0,0,1,13,1,1,4,1,1,1
36,360492,1,1,1,1,7,4,28,42,0,1,0,36,1,2,404,2404,14,1997,1J4GZ58S7VC7,1,J,4,G,Z,5,8,S,7,V,C,7,0,T,JEEP,LRT,4W,97,17,,1,0,1059,GCK,G,,,6,242,,,,,3700,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,62,8,2,42,0,0,0,1,36,14420,6,1,0,0,3,0,71,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,1,1,2,1,20,3,1,14,1,1,4,14,1,0
36,360493,1,2,1,2,7,11,38,12,1,1,0,9,3,55,36,55036,4,2009,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,U,,,,9,17,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,3,12,0,0,0,1,36,12546,6,1,0,0,3,0,72,999,6,1,0,0,1,11,2009,3,2012,0,26,0,0,0,1,2,55,1,1,2,1,0,0,1,50,1,1,1,20,0,0
36,360493,2,2,2,2,7,11,38,12,1,1,0,36,1,72,706,72706,80,1999,1HD1FCW19XY6,1,H,D,1,F,C,W,1,9,X,Y,6,0,M,HD,FLU,RS,99,17,,,,,,,1450,,2,,4,788,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,36,12522,6,1,0,0,3,3,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,5,53,1,1,1,22,1,0
36,360494,1,3,1,1,7,20,35,12,1,1,0,36,1,49,32,49032,4,2005,2T1BR32E95C4,2,T,1,B,R,3,2,E,9,5,C,4,0,P,TOYT,UCS,4D,5,17,2530,,0,1024,,G,,F,4,109,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,8,3,12,0,0,0,1,36,11703,6,1,0,0,3,3,66,999,1,0,0,0,0,6,2010,6,2010,0,0,0,0,0,3,3,55,1,1,2,1,0,0,5,53,1,1,1,21,0,0
36,360494,2,3,1,1,7,20,35,12,1,1,0,36,1,58,37,58037,4,2007,JNKBV61F97M8,J,N,K,B,V,6,1,F,9,7,M,8,0,P,INFI,AWD,4D,7,17,3587,,0,1122,,G,,F,6,214,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,1,36,11702,6,1,0,0,3,0,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,55,1,1,2,1,0,0,5,53,1,1,1,98,0,0
36,360494,3,3,1,1,7,20,35,12,1,1,0,36,1,37,709,37709,80,1999,JH2SC3316XM3,J,H,2,S,C,3,3,1,6,X,M,3,0,M,HOND,CR9,RC,99,17,,,,,,,919,,4,,4,397,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,12,0,0,0,1,36,11722,6,1,6,0,3,0,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,55,1,1,2,1,0,0,1,50,1,1,1,20,1,1
36,360495,1,1,1,3,7,20,35,34,0,1,0,50,4,20,2,20002,4,2012,2G1WG5E38C13,2,G,1,W,G,5,E,3,8,C,1,3,0,P,CHEV,IMT,4D,12,17,3555,,0,1105,,F,,F,6,220,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,12,6,2,1,0,0,0,1,36,13753,6,1,0,0,3,3,64,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,2,2,1,0,0,14,13,1,1,4,1,1,0
36,360496,1,2,4,3,7,20,45,12,6,1,0,36,1,37,32,37032,4,2008,1HGCP26828A0,1,H,G,C,P,2,6,8,2,8,A,0,0,P,HOND,AXL,4D,8,17,3416,,0,1102,,G,,F,4,146,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,4,8,2,12,0,0,0,1,36,11369,6,1,0,0,3,0,70,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,30,1,1,2,1,3,3,11,15,1,1,2,68,0,0
36,360496,2,2,1,3,7,20,45,12,6,1,0,92,0,37,709,37709,80,2001,JH2SC44301M1,J,H,2,S,C,4,4,3,0,1,M,1,0,M,HOND,C9R,RC,1,17,,,,,,,929,,4,,4,379,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,11368,6,1,0,0,2,0,72,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,30,1,1,2,1,3,3,1,55,1,1,1,69,1,0
36,360497,1,1,1,2,7,8,5,9,0,1,0,36,2,12,881,12881,63,1998,1FDZS96TXWVA,1,F,D,Z,S,9,6,T,X,W,V,A,0,T,FORD,L9T,CC,98,17,,8,2440,1480,COH,D,,,6,638,,,,,00000,00,,64,0,57,1392279,571392279,3,2,4,1,0,0,0,0,0,0,0,999,0,0,0,82,8,3,9,0,0,0,1,36,14223,6,1,6,0,3,0,70,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,40,1,1,1,1,3,3,10,80,1,1,1,13,0,0
36,360498,1,1,1,4,7,22,0,24,0,1,0,36,2,72,706,72706,80,1983,1HD1BFK15DY0,1,H,D,1,B,F,K,1,5,D,Y,0,0,M,HD,FSB,RS,83,17,,,,,,,1340,,2,,4,586,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,5,0,0,0,1,36,13135,6,1,6,0,3,0,66,999,0,12,0,0,0,7,2009,8,2011,1,0,0,0,0,1,2,35,1,1,2,1,0,0,1,14,3,1,4,14,1,1
36,360499,1,1,1,30,6,4,15,24,0,1,0,12,1,23,401,23401,14,1998,1GKDT13W5W25,1,G,K,D,T,1,3,W,5,W,2,5,0,T,GMC,JMY,4W,98,17,,1,0,1070,JMY,G,,,6,262,,,,B,3999,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,3,0,0,0,1,12,33704,6,1,0,0,3,3,70,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,30,3,2,2,1,0,0,14,13,1,1,4,1,1,0
36,360500,1,2,1,5,7,7,39,12,6,1,0,36,1,20,404,20404,14,2012,2GNALBEK5C12,2,G,N,A,L,B,E,K,5,C,1,2,0,P,CHEV,EQU,UT,12,17,3786,,0,1125,,F,,F,4,146,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,1,8,2,12,0,0,0,1,36,14086,6,1,0,0,3,0,70,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,50,1,1,2,1,1,3,11,55,1,1,2,68,0,0
36,360500,2,2,1,5,7,7,39,12,6,1,0,36,1,37,709,37709,80,1999,JH2MF0205XK4,J,H,2,M,F,0,2,0,5,X,K,4,0,M,HOND,CN2,MS,99,17,,,,,,,244,,1,,4,349,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,14105,6,1,0,0,3,3,70,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,1,3,1,62,4,1,1,69,1,0
36,360501,1,1,5,3,7,23,4,24,0,1,0,45,2,14,401,14401,14,1998,4M2ZU52E2WUJ,4,M,2,Z,U,5,2,E,2,W,U,J,0,P,MERC,MOU,UT,98,17,4139,,0,1120,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,3,81,6,2,1,0,0,0,1,36,10027,6,1,0,0,3,0,73,999,0,0,0,0,1,10,2011,10,2011,0,80,0,0,0,3,2,65,3,2,2,1,0,0,14,1,6,4,4,7,1,0
36,360502,1,2,2,4,7,21,16,12,2,1,0,36,1,49,32,49032,4,2007,2T1BR32E77C7,2,T,1,B,R,3,2,E,7,7,C,7,0,P,TOYT,UCS,4D,7,17,2530,,0,1024,,G,,F,4,109,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,11954,6,1,0,0,3,3,66,999,1,0,0,0,0,4,2010,4,2010,0,38,0,0,0,1,2,40,1,1,2,1,0,0,11,15,1,1,1,74,1,0
36,360502,2,2,1,4,7,21,16,12,2,1,0,36,1,12,481,12481,31,2012,1FTFW1R61CFB,1,F,T,F,W,1,R,6,1,C,F,B,0,T,FORD,F1R,CW,12,17,,2,0,1450,COF,F,,,8,378,,,,B,6210,00,7,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,3,12,0,0,0,1,36,11735,6,1,0,0,3,0,71,999,0,0,0,0,1,12,2010,12,2010,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,66,1,1,1,74,0,0
36,360503,1,2,1,6,7,11,18,12,1,1,0,9,1,35,39,35039,4,2000,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,6,8,1,12,0,0,0,1,9,6082,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,83,0,0,0,1,2,55,1,1,2,1,0,0,2,53,1,1,1,29,0,0
36,360503,2,2,2,6,7,11,18,12,1,1,0,36,1,77,709,77709,80,2011,5VPDB36N6B30,5,V,P,D,B,3,6,N,6,B,3,0,0,M,VCTY,VCC,RS,11,17,,,,,,,1731,,2,,4,765,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,12,0,0,0,1,36,13809,6,1,6,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,2,55,1,1,1,2,0,0,1,51,1,1,1,28,1,0
36,360504,1,2,1,12,5,17,32,12,6,1,0,36,1,48,45,48045,6,2005,4S4BP61C1563,4,S,4,B,P,6,1,C,1,5,6,3,0,P,SUBA,LOI,SW,5,17,3310,,0,1051,,G,,F,4,152,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,1,8,2,12,0,0,0,1,36,13753,6,1,0,0,3,0,68,999,0,0,0,0,1,10,2009,10,2009,0,38,0,0,0,1,2,55,1,5,2,1,0,0,11,55,1,1,2,68,0,0
36,360504,2,2,1,12,5,17,32,12,6,1,0,36,1,50,705,50705,80,2001,SMT800GE11J1,S,M,T,8,0,0,G,E,1,1,J,1,0,M,TRUM,TT6,RC,1,17,,,,,,,599,,4,,4,397,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,12451,6,1,0,0,3,3,68,999,0,0,0,0,1,12,2010,12,2010,0,52,0,0,0,1,2,55,1,6,2,1,0,0,1,62,1,1,1,69,1,0
36,360505,1,2,1,27,6,18,20,12,6,1,0,36,1,42,42,42042,4,2003,WDBRF84J23F4,W,D,B,R,F,8,4,J,2,3,F,4,0,P,MERZ,34M,4D,3,17,3450,,0,1068,,G,,F,6,195,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,11,8,2,12,0,0,0,1,36,11949,6,1,0,0,3,0,74,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,2,99,1,1,2,1,4,3,11,55,1,1,1,82,0,0
36,360505,2,2,1,27,6,18,20,12,6,1,0,36,1,72,709,72709,80,2007,1HD1KB41X7Y6,1,H,D,1,K,B,4,1,X,7,Y,6,0,M,HD,FHX,RS,7,17,,,,,,,1584,,2,,4,733,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,36,11967,6,1,0,0,3,0,66,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,99,1,1,2,1,0,0,1,66,4,1,1,83,1,0
36,360506,1,3,1,6,7,2,58,12,7,1,0,36,2,20,481,20481,31,2000,1GCEK14T1YZ1,1,G,C,E,K,1,4,T,1,Y,Z,1,0,T,CHEV,SK1,PK,0,17,,2,1330,1190,SIL,G,,,8,325,,,,B,4248,02,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,81,8,2,8,0,0,0,1,36,13158,6,1,0,0,3,0,69,999,0,0,0,1,1,7,2011,7,2011,0,0,0,0,0,1,2,55,1,2,2,1,0,0,1,50,1,1,1,98,0,1
36,360506,2,3,0,6,7,2,58,12,7,1,0,36,6,20,481,20481,31,2002,2GCEK19TX213,2,G,C,E,K,1,9,T,X,2,1,3,0,T,CHEV,SK1,4C,2,17,,2,1575,1435,SIL,G,,,8,325,,,,B,4910,02,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,8,2,12,0,0,0,0,0,99997,7,6,97,7,6,7,998,997,998,998,998,998,998,98,9998,98,9998,8,0,0,0,0,1,2,55,1,2,2,1,0,0,0,98,0,0,0,98,0,0
36,360506,3,3,0,6,7,2,58,12,7,1,0,36,6,7,482,7482,31,2007,1D7KS28D27J5,1,D,7,K,S,2,8,D,2,7,J,5,0,T,DODG,SQ2,CW,7,17,,2,1605,1405,RPC,G,,,8,348,,,,C,5514,06,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,8,3,12,0,0,0,0,0,99997,7,6,97,7,6,7,998,997,998,998,998,998,998,98,9998,98,9998,8,0,0,0,0,1,2,55,1,2,2,1,0,0,0,98,0,0,0,98,0,0
36,360507,1,1,1,7,7,22,25,42,0,1,0,36,1,12,471,12471,30,1998,1FTYR14C6WPA,1,F,T,Y,R,1,4,C,6,W,P,A,0,T,FORD,RNS,PC,98,17,,1,0,1257,RNG,G,,,4,153,,,,B,3210,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,42,0,0,0,1,36,12776,6,1,6,0,3,0,71,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,2,2,2,0,0,14,13,1,1,4,1,1,1
36,360508,1,1,1,5,7,15,33,24,0,1,0,36,1,37,441,37441,20,2012,5FNRL5H41CB0,5,F,N,R,L,5,H,4,1,C,B,0,0,P,HOND,ODY,SV,12,17,4412,,0,1181,,G,,F,6,214,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,2,24,0,0,0,1,36,11375,6,1,0,0,3,0,65,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,65,1,2,2,1,0,0,1,12,1,1,4,6,1,0
